"trial_type","trial_index","plugin_version","time_elapsed","participant","experiment_start_time","experiment_seed","age","sex","art_experience","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_curv","chosen_rot","correct","block_failed","blocks_failed_total"
"html-button-response","943","2.1.0","2244436","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","4448","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_7","7","63","461","exp_111","1-1-1","+135","[4,10,12]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":12,""curv"":1,""nv"":2,""ang"":45}]","images/curv1/stim_nv1_ang90_curv1_rot+135.png","images/curv0/stim_nv2_ang90_curv0_rot+135.png","images/curv1/stim_nv2_ang45_curv1_rot+135.png","false","false","null","null","0","images/curv1/stim_nv1_ang90_curv1_rot+135.png","1","90","1","+135","null","",""
"html-button-response","945","2.1.0","2247978","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","3540","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_7","7","64","462","exp_221","2-2-1","+045","[0,6,9]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":9,""curv"":1,""nv"":1,""ang"":45}]","images/curv0/stim_nv1_ang45_curv0_rot+045.png","images/curv1/stim_nv1_ang45_curv1_rot+045.png","images/curv0/stim_nv3_ang45_curv0_rot+045.png","false","false","null","null","2","images/curv0/stim_nv3_ang45_curv0_rot+045.png","3","45","0","+045","null","",""
"html-button-response","947","2.1.0","2252524","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","4543","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_7","7","65","463","exp_221","2-2-1","-090","[1,2,11]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135}]","images/curv0/stim_nv1_ang135_curv0_rot-090.png","images/curv1/stim_nv1_ang135_curv1_rot-090.png","images/curv0/stim_nv1_ang90_curv0_rot-090.png","false","false","null","null","1","images/curv1/stim_nv1_ang135_curv1_rot-090.png","1","135","1","-090","null","",""
"html-button-response","949","2.1.0","2254921","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2396","<div style=""width:800px;""><p>You have completed <b>block 7 of 9</b>.</p><p>On the attention check trials in this block, your accuracy was <b>100%</b>.</p><p style=""color:#006400;""><b>Great job!!</b> You <b>PASSED</b> this block.</p><p>Thank you for paying close attention, this really helps us get high-quality data.</p><p>You have <b>2</b> blocks left. Feel free to take a brief break if you need one before continuing.</p><p>Click ""Continue"" to proceed.</p></div>","0","","","","","","7","","","block_feedback","","","","","","","","","","","","","","","","","","","false","0"
"html-button-response","950","2.1.0","2263311","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","8388","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","1","464","exp_221","2-2-1","-045","[5,14,17]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/curv1/stim_nv2_ang135_curv1_rot-045.png","images/curv0/stim_nv2_ang135_curv0_rot-045.png","images/curv1/stim_nv3_ang135_curv1_rot-045.png","false","false","null","null","2","images/curv1/stim_nv3_ang135_curv1_rot-045.png","3","135","1","-045","null","",""
"html-button-response","952","2.1.0","2267266","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","3953","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","2","465","exp_221","2-2-1","+000","[18,20,23]","[{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv2/stim_nv1_ang135_curv2_rot+000.png","images/curv2/stim_nv2_ang135_curv2_rot+000.png","images/curv2/stim_nv1_ang45_curv2_rot+000.png","false","false","null","null","1","images/curv2/stim_nv2_ang135_curv2_rot+000.png","2","135","2","+000","null","",""
"html-button-response","954","2.1.0","2274460","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","7192","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_8","8","3","466","exp_221","2-2-1","+180","[4,5,7]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":7,""curv"":0,""nv"":3,""ang"":90}]","images/curv0/stim_nv2_ang135_curv0_rot+180.png","images/curv0/stim_nv2_ang90_curv0_rot+180.png","images/curv0/stim_nv3_ang90_curv0_rot+180.png","false","false","null","null","0","images/curv0/stim_nv2_ang135_curv0_rot+180.png","2","135","0","+180","null","",""
"html-button-response","956","2.1.0","2276140","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1679","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_8","8","4","467","exp_221","2-2-1","+045","[10,16,25]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv1/stim_nv1_ang90_curv1_rot+045.png","images/curv1/stim_nv3_ang90_curv1_rot+045.png","images/curv2/stim_nv3_ang90_curv2_rot+045.png","false","false","null","null","0","images/curv1/stim_nv1_ang90_curv1_rot+045.png","1","90","1","+045","null","",""
"html-button-response","958","2.1.0","2277402","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1260","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","5","468","exp_221","2-2-1","+180","[18,21,23]","[{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv2/stim_nv2_ang45_curv2_rot+180.png","images/curv2/stim_nv1_ang45_curv2_rot+180.png","images/curv2/stim_nv2_ang135_curv2_rot+180.png","false","false","null","null","2","images/curv2/stim_nv2_ang135_curv2_rot+180.png","2","135","2","+180","null","",""
"html-button-response","960","2.1.0","2279963","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2558","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","6","469","exp_221","2-2-1","+135","[20,25,26]","[{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":25,""curv"":2,""nv"":3,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv3_ang135_curv2_rot+135.png","images/curv2/stim_nv3_ang90_curv2_rot+135.png","images/curv2/stim_nv1_ang135_curv2_rot+135.png","false","false","null","null","2","images/curv2/stim_nv1_ang135_curv2_rot+135.png","1","135","2","+135","null","",""
"html-button-response","962","2.1.0","2281799","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1835","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","7","470","exp_111","1-1-1","-135","[9,13,21]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/curv1/stim_nv2_ang90_curv1_rot-135.png","images/curv2/stim_nv2_ang45_curv2_rot-135.png","images/curv1/stim_nv1_ang45_curv1_rot-135.png","false","false","null","null","2","images/curv1/stim_nv1_ang45_curv1_rot-135.png","1","45","1","-135","null","",""
"html-button-response","964","2.1.0","2286815","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","5014","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","8","471","exp_221","2-2-1","-135","[12,13,15]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/curv1/stim_nv2_ang45_curv1_rot-135.png","images/curv1/stim_nv3_ang45_curv1_rot-135.png","images/curv1/stim_nv2_ang90_curv1_rot-135.png","false","false","null","null","2","images/curv1/stim_nv2_ang90_curv1_rot-135.png","2","90","1","-135","null","",""
"html-button-response","966","2.1.0","2288607","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1790","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","9","472","catch","3-2-2","+135","[11,11,11]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":45}]","images/curv1/stim_nv1_ang135_curv1_rot+135.png","images/curv1/stim_nv1_ang45_curv1_rot+135.png","images/curv1/stim_nv1_ang135_curv1_rot+135.png","false","true","1","1","1","images/curv1/stim_nv1_ang45_curv1_rot+135.png","1","45","1","+135","true","",""
"html-button-response","968","2.1.0","2291411","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2802","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_8","8","10","473","exp_221","2-2-1","+180","[13,22,23]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv2/stim_nv2_ang135_curv2_rot+180.png","images/curv2/stim_nv2_ang90_curv2_rot+180.png","images/curv1/stim_nv2_ang90_curv1_rot+180.png","false","false","null","null","0","images/curv2/stim_nv2_ang135_curv2_rot+180.png","2","135","2","+180","null","",""
"html-button-response","970","2.1.0","2293011","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1599","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_8","8","11","474","exp_221","2-2-1","-135","[14,20,23]","[{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv2/stim_nv1_ang135_curv2_rot-135.png","images/curv2/stim_nv2_ang135_curv2_rot-135.png","images/curv1/stim_nv2_ang135_curv1_rot-135.png","false","false","null","null","0","images/curv2/stim_nv1_ang135_curv2_rot-135.png","1","135","2","-135","null","",""
"html-button-response","972","2.1.0","2294579","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1565","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","12","475","exp_111","1-1-1","+135","[2,19,23]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv2/stim_nv2_ang135_curv2_rot+135.png","images/curv2/stim_nv1_ang90_curv2_rot+135.png","images/curv0/stim_nv1_ang135_curv0_rot+135.png","false","false","null","null","1","images/curv2/stim_nv1_ang90_curv2_rot+135.png","1","90","2","+135","null","",""
"html-button-response","974","2.1.0","2299803","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","5221","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","13","476","exp_221","2-2-1","-090","[3,6,8]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":8,""curv"":0,""nv"":3,""ang"":135}]","images/curv0/stim_nv2_ang45_curv0_rot-090.png","images/curv0/stim_nv3_ang135_curv0_rot-090.png","images/curv0/stim_nv3_ang45_curv0_rot-090.png","false","false","null","null","1","images/curv0/stim_nv3_ang135_curv0_rot-090.png","3","135","0","-090","null","",""
"html-button-response","976","2.1.0","2301508","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1703","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","14","477","exp_221","2-2-1","+045","[3,21,23]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv2/stim_nv2_ang45_curv2_rot+045.png","images/curv2/stim_nv2_ang135_curv2_rot+045.png","images/curv0/stim_nv2_ang45_curv0_rot+045.png","false","false","null","null","1","images/curv2/stim_nv2_ang135_curv2_rot+045.png","2","135","2","+045","null","",""
"html-button-response","978","2.1.0","2303740","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2230","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","15","478","exp_111","1-1-1","-045","[0,10,15]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/curv0/stim_nv1_ang45_curv0_rot-045.png","images/curv1/stim_nv3_ang45_curv1_rot-045.png","images/curv1/stim_nv1_ang90_curv1_rot-045.png","false","false","null","null","1","images/curv1/stim_nv3_ang45_curv1_rot-045.png","3","45","1","-045","null","",""
"html-button-response","980","2.1.0","2309874","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","6131","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_8","8","16","479","exp_221","2-2-1","+090","[19,24,25]","[{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv1_ang90_curv2_rot+090.png","images/curv2/stim_nv3_ang45_curv2_rot+090.png","images/curv2/stim_nv3_ang90_curv2_rot+090.png","false","false","null","null","0","images/curv2/stim_nv1_ang90_curv2_rot+090.png","1","90","2","+090","null","",""
"html-button-response","982","2.1.0","2314277","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","4401","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","17","480","exp_111","1-1-1","-135","[5,11,13]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/curv0/stim_nv2_ang135_curv0_rot-135.png","images/curv1/stim_nv2_ang90_curv1_rot-135.png","images/curv1/stim_nv1_ang135_curv1_rot-135.png","false","false","null","null","2","images/curv1/stim_nv1_ang135_curv1_rot-135.png","1","135","1","-135","null","",""
"html-button-response","984","2.1.0","2324315","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","10036","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","18","481","exp_221","2-2-1","+045","[20,21,23]","[{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv2/stim_nv2_ang45_curv2_rot+045.png","images/curv2/stim_nv1_ang135_curv2_rot+045.png","images/curv2/stim_nv2_ang135_curv2_rot+045.png","false","false","null","null","1","images/curv2/stim_nv1_ang135_curv2_rot+045.png","1","135","2","+045","null","",""
"html-button-response","986","2.1.0","2326411","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2093","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","19","482","exp_221","2-2-1","+000","[0,9,15]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/curv0/stim_nv1_ang45_curv0_rot+000.png","images/curv1/stim_nv3_ang45_curv1_rot+000.png","images/curv1/stim_nv1_ang45_curv1_rot+000.png","false","false","null","null","1","images/curv1/stim_nv3_ang45_curv1_rot+000.png","3","45","1","+000","null","",""
"html-button-response","988","2.1.0","2329540","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","3127","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_8","8","20","483","exp_221","2-2-1","-045","[0,2,20]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/curv2/stim_nv1_ang135_curv2_rot-045.png","images/curv0/stim_nv1_ang45_curv0_rot-045.png","images/curv0/stim_nv1_ang135_curv0_rot-045.png","false","false","null","null","0","images/curv2/stim_nv1_ang135_curv2_rot-045.png","1","135","2","-045","null","",""
"html-button-response","990","2.1.0","2331458","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1916","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_8","8","21","484","exp_221","2-2-1","+135","[6,8,15]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/curv0/stim_nv3_ang135_curv0_rot+135.png","images/curv0/stim_nv3_ang45_curv0_rot+135.png","images/curv1/stim_nv3_ang45_curv1_rot+135.png","false","false","null","null","0","images/curv0/stim_nv3_ang135_curv0_rot+135.png","3","135","0","+135","null","",""
"html-button-response","992","2.1.0","2332794","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1334","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","22","485","exp_221","2-2-1","-135","[7,10,16]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/curv0/stim_nv3_ang90_curv0_rot-135.png","images/curv1/stim_nv1_ang90_curv1_rot-135.png","images/curv1/stim_nv3_ang90_curv1_rot-135.png","false","false","null","null","1","images/curv1/stim_nv1_ang90_curv1_rot-135.png","1","90","1","-135","null","",""
"html-button-response","994","2.1.0","2335657","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2860","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","23","486","catch","3-2-2","+180","[15,15,15]","[{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":15,""curv"":1,""nv"":3,""ang"":90}]","images/curv1/stim_nv3_ang45_curv1_rot+180.png","images/curv1/stim_nv3_ang90_curv1_rot+180.png","images/curv1/stim_nv3_ang45_curv1_rot+180.png","false","true","1","1","1","images/curv1/stim_nv3_ang90_curv1_rot+180.png","3","90","1","+180","true","",""
"html-button-response","996","2.1.0","2337949","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2289","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","24","487","exp_111","1-1-1","+090","[14,22,26]","[{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv2_ang90_curv2_rot+090.png","images/curv2/stim_nv3_ang135_curv2_rot+090.png","images/curv1/stim_nv2_ang135_curv1_rot+090.png","false","false","null","null","1","images/curv2/stim_nv3_ang135_curv2_rot+090.png","3","135","2","+090","null","",""
"html-button-response","998","2.1.0","2340240","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2288","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","25","488","exp_111","1-1-1","+135","[7,22,26]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv3_ang135_curv2_rot+135.png","images/curv2/stim_nv2_ang90_curv2_rot+135.png","images/curv0/stim_nv3_ang90_curv0_rot+135.png","false","false","null","null","1","images/curv2/stim_nv2_ang90_curv2_rot+135.png","2","90","2","+135","null","",""
"html-button-response","1000","2.1.0","2341945","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1701","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_8","8","26","489","exp_111","1-1-1","-090","[3,23,24]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":23,""curv"":2,""nv"":2,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv2/stim_nv2_ang135_curv2_rot-090.png","images/curv0/stim_nv2_ang45_curv0_rot-090.png","images/curv2/stim_nv3_ang45_curv2_rot-090.png","false","false","null","null","0","images/curv2/stim_nv2_ang135_curv2_rot-090.png","2","135","2","-090","null","",""
"html-button-response","1002","2.1.0","2345098","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","3152","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","27","490","exp_111","1-1-1","+180","[1,8,20]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/curv0/stim_nv1_ang90_curv0_rot+180.png","images/curv2/stim_nv1_ang135_curv2_rot+180.png","images/curv0/stim_nv3_ang135_curv0_rot+180.png","false","false","null","null","2","images/curv0/stim_nv3_ang135_curv0_rot+180.png","3","135","0","+180","null","",""
"html-button-response","1004","2.1.0","2346973","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1873","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_8","8","28","491","exp_111","1-1-1","-090","[11,19,26]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv3_ang135_curv2_rot-090.png","images/curv1/stim_nv1_ang135_curv1_rot-090.png","images/curv2/stim_nv1_ang90_curv2_rot-090.png","false","false","null","null","0","images/curv2/stim_nv3_ang135_curv2_rot-090.png","3","135","2","-090","null","",""
"html-button-response","1006","2.1.0","2348165","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1190","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","29","492","exp_221","2-2-1","+045","[5,12,14]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":14,""curv"":1,""nv"":2,""ang"":135}]","images/curv0/stim_nv2_ang135_curv0_rot+045.png","images/curv1/stim_nv2_ang135_curv1_rot+045.png","images/curv1/stim_nv2_ang45_curv1_rot+045.png","false","false","null","null","2","images/curv1/stim_nv2_ang45_curv1_rot+045.png","2","45","1","+045","null","",""
"html-button-response","1008","2.1.0","2349774","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1606","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","30","493","catch","3-2-2","-135","[25,25,25]","[{""id"":25,""curv"":2,""nv"":3,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90},{""id"":25,""curv"":2,""nv"":2,""ang"":90}]","images/curv2/stim_nv3_ang90_curv2_rot-135.png","images/curv2/stim_nv3_ang90_curv2_rot-135.png","images/curv2/stim_nv2_ang90_curv2_rot-135.png","false","true","2","2","2","images/curv2/stim_nv2_ang90_curv2_rot-135.png","2","90","2","-135","true","",""
"html-button-response","1010","2.1.0","2351616","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1841","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","31","494","exp_111","1-1-1","-045","[1,18,25]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv1_ang45_curv2_rot-045.png","images/curv2/stim_nv3_ang90_curv2_rot-045.png","images/curv0/stim_nv1_ang90_curv0_rot-045.png","false","false","null","null","1","images/curv2/stim_nv3_ang90_curv2_rot-045.png","3","90","2","-045","null","",""
"html-button-response","1012","2.1.0","2352912","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1294","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","32","495","exp_111","1-1-1","+180","[8,11,23]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv2/stim_nv2_ang135_curv2_rot+180.png","images/curv0/stim_nv3_ang135_curv0_rot+180.png","images/curv1/stim_nv1_ang135_curv1_rot+180.png","false","false","null","null","2","images/curv1/stim_nv1_ang135_curv1_rot+180.png","1","135","1","+180","null","",""
"html-button-response","1014","2.1.0","2354616","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1702","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_8","8","33","496","exp_221","2-2-1","+000","[13,16,22]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/curv1/stim_nv3_ang90_curv1_rot+000.png","images/curv1/stim_nv2_ang90_curv1_rot+000.png","images/curv2/stim_nv2_ang90_curv2_rot+000.png","false","false","null","null","0","images/curv1/stim_nv3_ang90_curv1_rot+000.png","3","90","1","+000","null","",""
