"trial_type","trial_index","plugin_version","time_elapsed","participant","expType","experiment_seed","total_experiment_time","age","sex","art_experience","strategy_open","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_s","chosen_rot","chosen_curv","correct","block_failed","blocks_failed_total"
"html-button-response","766","2.1.0","1900294","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","3299","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","21","372","exp_221","2-2-1","+135","[13,16,17]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/stim_nv2_ang90_s0.8_rot+135.png","images/stim_nv3_ang90_s0.8_rot+135.png","images/stim_nv3_ang135_s0.8_rot+135.png","false","false","null","null","2","images/stim_nv3_ang135_s0.8_rot+135.png","3","135","0.8","+135","1","null","",""
"html-button-response","768","2.1.0","1908511","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","8215","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","22","373","exp_221","2-2-1","+000","[4,5,14]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":14,""curv"":1,""nv"":2,""ang"":135}]","images/stim_nv2_ang135_s0.0_rot+000.png","images/stim_nv2_ang90_s0.0_rot+000.png","images/stim_nv2_ang135_s0.8_rot+000.png","false","false","null","null","2","images/stim_nv2_ang135_s0.8_rot+000.png","2","135","0.8","+000","1","null","",""
"html-button-response","770","2.1.0","1913677","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","5165","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","23","374","exp_221","2-2-1","-045","[11,15,17]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/stim_nv3_ang135_s0.8_rot-045.png","images/stim_nv1_ang135_s0.8_rot-045.png","images/stim_nv3_ang45_s0.8_rot-045.png","false","false","null","null","2","images/stim_nv3_ang45_s0.8_rot-045.png","3","45","0.8","-045","1","null","",""
"html-button-response","772","2.1.0","1915594","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","1916","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_8","8","24","375","exp_221","2-2-1","+045","[0,3,21]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/stim_nv2_ang45_s1.4_rot+045.png","images/stim_nv2_ang45_s0.0_rot+045.png","images/stim_nv1_ang45_s0.0_rot+045.png","false","false","null","null","0","images/stim_nv2_ang45_s1.4_rot+045.png","2","45","1.4","+045","2","null","",""
"html-button-response","774","2.1.0","1917511","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","1916","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","25","376","exp_221","2-2-1","+090","[0,3,18]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45}]","images/stim_nv1_ang45_s0.0_rot+090.png","images/stim_nv2_ang45_s0.0_rot+090.png","images/stim_nv1_ang45_s1.4_rot+090.png","false","false","null","null","2","images/stim_nv1_ang45_s1.4_rot+090.png","1","45","1.4","+090","2","null","",""
"html-button-response","776","2.1.0","1922710","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","5198","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","26","377","exp_221","2-2-1","+045","[1,4,22]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/stim_nv1_ang90_s0.0_rot+045.png","images/stim_nv2_ang90_s0.0_rot+045.png","images/stim_nv2_ang90_s1.4_rot+045.png","false","false","null","null","2","images/stim_nv2_ang90_s1.4_rot+045.png","2","90","1.4","+045","2","null","",""
"html-button-response","778","2.1.0","1926427","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","3715","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","27","378","exp_111","1-1-1","-135","[17,23,24]","[{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv2_ang135_s1.4_rot-135.png","images/stim_nv3_ang45_s1.4_rot-135.png","images/stim_nv3_ang135_s0.8_rot-135.png","false","false","null","null","1","images/stim_nv3_ang45_s1.4_rot-135.png","3","45","1.4","-135","2","null","",""
"html-button-response","780","2.1.0","1931144","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","4716","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","28","379","exp_221","2-2-1","-090","[19,25,26]","[{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv1_ang90_s1.4_rot-090.png","images/stim_nv3_ang90_s1.4_rot-090.png","images/stim_nv3_ang135_s1.4_rot-090.png","false","false","null","null","2","images/stim_nv3_ang135_s1.4_rot-090.png","3","135","1.4","-090","2","null","",""
"html-button-response","782","2.1.0","1934894","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","3748","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_8","8","29","380","exp_221","2-2-1","-135","[12,15,16]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/stim_nv3_ang90_s0.8_rot-135.png","images/stim_nv3_ang45_s0.8_rot-135.png","images/stim_nv2_ang45_s0.8_rot-135.png","false","false","null","null","0","images/stim_nv3_ang90_s0.8_rot-135.png","3","90","0.8","-135","1","null","",""
"html-button-response","784","2.1.0","1936644","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","1749","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","30","381","catch","3-2-2","-045","[13,13,13]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":13,""curv"":1,""nv"":3,""ang"":90}]","images/stim_nv2_ang90_s0.8_rot-045.png","images/stim_nv3_ang90_s0.8_rot-045.png","images/stim_nv2_ang90_s0.8_rot-045.png","false","true","1","1","1","images/stim_nv3_ang90_s0.8_rot-045.png","3","90","0.8","-045","1","true","",""
"html-button-response","786","2.1.0","1939977","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","3332","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","31","382","exp_221","2-2-1","-135","[2,5,20]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/stim_nv2_ang135_s0.0_rot-135.png","images/stim_nv1_ang135_s1.4_rot-135.png","images/stim_nv1_ang135_s0.0_rot-135.png","false","false","null","null","1","images/stim_nv1_ang135_s1.4_rot-135.png","1","135","1.4","-135","2","null","",""
"html-button-response","788","2.1.0","1942110","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","2132","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","32","383","exp_111","1-1-1","+045","[2,6,18]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45}]","images/stim_nv1_ang135_s0.0_rot+045.png","images/stim_nv3_ang45_s0.0_rot+045.png","images/stim_nv1_ang45_s1.4_rot+045.png","false","false","null","null","2","images/stim_nv1_ang45_s1.4_rot+045.png","1","45","1.4","+045","2","null","",""
"html-button-response","790","2.1.0","1944377","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","2266","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_8","8","33","384","exp_221","2-2-1","+135","[3,21,24]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv2_ang45_s0.0_rot+135.png","images/stim_nv3_ang45_s1.4_rot+135.png","images/stim_nv2_ang45_s1.4_rot+135.png","false","false","null","null","0","images/stim_nv2_ang45_s0.0_rot+135.png","2","45","0","+135","0","null","",""
"html-button-response","792","2.1.0","1946727","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","2349","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_8","8","34","385","exp_221","2-2-1","+000","[7,8,26]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv3_ang135_s1.4_rot+000.png","images/stim_nv3_ang90_s0.0_rot+000.png","images/stim_nv3_ang135_s0.0_rot+000.png","false","false","null","null","0","images/stim_nv3_ang135_s1.4_rot+000.png","3","135","1.4","+000","2","null","",""
"html-button-response","794","2.1.0","1950078","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","3349","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","35","386","exp_111","1-1-1","+000","[14,16,26]","[{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv3_ang135_s1.4_rot+000.png","images/stim_nv2_ang135_s0.8_rot+000.png","images/stim_nv3_ang90_s0.8_rot+000.png","false","false","null","null","2","images/stim_nv3_ang90_s0.8_rot+000.png","3","90","0.8","+000","1","null","",""
"html-button-response","796","2.1.0","1952044","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","1965","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","36","387","exp_221","2-2-1","+180","[18,20,23]","[{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/stim_nv2_ang135_s1.4_rot+180.png","images/stim_nv1_ang135_s1.4_rot+180.png","images/stim_nv1_ang45_s1.4_rot+180.png","false","false","null","null","2","images/stim_nv1_ang45_s1.4_rot+180.png","1","45","1.4","+180","2","null","",""
"html-button-response","798","2.1.0","1954810","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","2765","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","37","388","exp_221","2-2-1","+045","[16,24,25]","[{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv3_ang90_s1.4_rot+045.png","images/stim_nv3_ang45_s1.4_rot+045.png","images/stim_nv3_ang90_s0.8_rot+045.png","false","false","null","null","1","images/stim_nv3_ang45_s1.4_rot+045.png","3","45","1.4","+045","2","null","",""
"html-button-response","800","2.1.0","1958111","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","3299","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","38","389","exp_111","1-1-1","-090","[13,21,25]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv2_ang45_s1.4_rot-090.png","images/stim_nv2_ang90_s0.8_rot-090.png","images/stim_nv3_ang90_s1.4_rot-090.png","false","false","null","null","1","images/stim_nv2_ang90_s0.8_rot-090.png","2","90","0.8","-090","1","null","",""
"html-button-response","802","2.1.0","1960294","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","2181","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","39","390","exp_111","1-1-1","+135","[12,22,24]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv3_ang45_s1.4_rot+135.png","images/stim_nv2_ang90_s1.4_rot+135.png","images/stim_nv2_ang45_s0.8_rot+135.png","false","false","null","null","1","images/stim_nv2_ang90_s1.4_rot+135.png","2","90","1.4","+135","2","null","",""
"html-button-response","804","2.1.0","1962894","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","2599","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","40","391","exp_221","2-2-1","-090","[1,7,10]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90}]","images/stim_nv1_ang90_s0.0_rot-090.png","images/stim_nv1_ang90_s0.8_rot-090.png","images/stim_nv3_ang90_s0.0_rot-090.png","false","false","null","null","1","images/stim_nv1_ang90_s0.8_rot-090.png","1","90","0.8","-090","1","null","",""
"html-button-response","806","2.1.0","1964794","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","1899","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","41","392","exp_111","1-1-1","+090","[6,9,17]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/stim_nv1_ang45_s0.8_rot+090.png","images/stim_nv3_ang45_s0.0_rot+090.png","images/stim_nv3_ang135_s0.8_rot+090.png","false","false","null","null","2","images/stim_nv3_ang135_s0.8_rot+090.png","3","135","0.8","+090","1","null","",""
"html-button-response","808","2.1.0","1967327","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","2532","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","42","393","exp_221","2-2-1","+135","[10,16,19]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90}]","images/stim_nv1_ang90_s1.4_rot+135.png","images/stim_nv1_ang90_s0.8_rot+135.png","images/stim_nv3_ang90_s0.8_rot+135.png","false","false","null","null","2","images/stim_nv3_ang90_s0.8_rot+135.png","3","90","0.8","+135","1","null","",""
"html-button-response","810","2.1.0","1974194","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","6866","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","43","394","exp_221","2-2-1","-090","[1,2,7]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":7,""curv"":0,""nv"":3,""ang"":90}]","images/stim_nv1_ang90_s0.0_rot-090.png","images/stim_nv1_ang135_s0.0_rot-090.png","images/stim_nv3_ang90_s0.0_rot-090.png","false","false","null","null","2","images/stim_nv3_ang90_s0.0_rot-090.png","3","90","0","-090","0","null","",""
"html-button-response","812","2.1.0","1983144","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","8949","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","44","395","exp_111","1-1-1","+000","[2,18,26]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv1_ang45_s1.4_rot+000.png","images/stim_nv3_ang135_s1.4_rot+000.png","images/stim_nv1_ang135_s0.0_rot+000.png","false","false","null","null","2","images/stim_nv1_ang135_s0.0_rot+000.png","1","135","0","+000","0","null","",""
"html-button-response","814","2.1.0","1985494","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","2349","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_8","8","45","396","exp_111","1-1-1","-045","[2,10,17]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/stim_nv3_ang135_s0.8_rot-045.png","images/stim_nv1_ang135_s0.0_rot-045.png","images/stim_nv1_ang90_s0.8_rot-045.png","false","false","null","null","1","images/stim_nv1_ang135_s0.0_rot-045.png","1","135","0","-045","0","null","",""
"html-button-response","816","2.1.0","1988194","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","2699","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","46","397","exp_221","2-2-1","-135","[3,5,14]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":14,""curv"":1,""nv"":2,""ang"":135}]","images/stim_nv2_ang135_s0.0_rot-135.png","images/stim_nv2_ang45_s0.0_rot-135.png","images/stim_nv2_ang135_s0.8_rot-135.png","false","false","null","null","2","images/stim_nv2_ang135_s0.8_rot-135.png","2","135","0.8","-135","1","null","",""
"html-button-response","818","2.1.0","1990944","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","2748","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","47","398","exp_221","2-2-1","+045","[15,24,25]","[{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv3_ang45_s1.4_rot+045.png","images/stim_nv3_ang45_s0.8_rot+045.png","images/stim_nv3_ang90_s1.4_rot+045.png","false","false","null","null","2","images/stim_nv3_ang90_s1.4_rot+045.png","3","90","1.4","+045","2","null","",""
"html-button-response","820","2.1.0","1992611","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","1666","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_8","8","48","399","exp_221","2-2-1","-045","[0,6,24]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv3_ang45_s0.0_rot-045.png","images/stim_nv1_ang45_s0.0_rot-045.png","images/stim_nv3_ang45_s1.4_rot-045.png","false","false","null","null","2","images/stim_nv3_ang45_s1.4_rot-045.png","3","45","1.4","-045","2","null","",""
"html-button-response","822","2.1.0","1994394","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","1782","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_8","8","49","400","catch","3-2-2","+000","[2,2,2]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":2,""curv"":0,""nv"":3,""ang"":135}]","images/stim_nv3_ang135_s0.0_rot+000.png","images/stim_nv1_ang135_s0.0_rot+000.png","images/stim_nv1_ang135_s0.0_rot+000.png","false","true","0","0","0","images/stim_nv3_ang135_s0.0_rot+000.png","3","135","0","+000","0","true","",""
"html-button-response","824","2.1.0","2133103","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","138714","<div style=""width:800px;""><p>You have completed <b>block 8 of 9</b>.</p><p>On the attention check trials in this block, your accuracy was <b>100%</b>.</p><p style=""color:#006400;""><b>Great job!!</b> You <b>PASSED</b> this block.</p><p>Thank you for paying close attention, this really helps us get high-quality data.</p><p>You have <b>1</b> block left. Feel free to take a brief break if you need one before continuing.</p><p>Click ""Continue"" to proceed.</p></div>","0","","","","","","8","","","block_feedback","","","","","","","","","","","","","","","","","","","","false","1"
"html-button-response","825","2.1.0","2137138","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","4034","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_9","9","1","401","catch","3-2-2","+045","[10,10,10]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":10,""curv"":1,""nv"":3,""ang"":90}]","images/stim_nv1_ang90_s0.8_rot+045.png","images/stim_nv1_ang90_s0.8_rot+045.png","images/stim_nv3_ang90_s0.8_rot+045.png","false","true","2","2","2","images/stim_nv3_ang90_s0.8_rot+045.png","3","90","0.8","+045","1","true","",""
"html-button-response","827","2.1.0","2142687","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","5548","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_9","9","2","402","exp_111","1-1-1","+180","[1,6,9]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":9,""curv"":1,""nv"":1,""ang"":45}]","images/stim_nv1_ang90_s0.0_rot+180.png","images/stim_nv3_ang45_s0.0_rot+180.png","images/stim_nv1_ang45_s0.8_rot+180.png","false","false","null","null","2","images/stim_nv1_ang45_s0.8_rot+180.png","1","45","0.8","+180","1","null","",""
"html-button-response","829","2.1.0","2146339","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","3651","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_9","9","3","403","exp_221","2-2-1","+045","[6,24,25]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv3_ang45_s0.0_rot+045.png","images/stim_nv3_ang45_s1.4_rot+045.png","images/stim_nv3_ang90_s1.4_rot+045.png","false","false","null","null","0","images/stim_nv3_ang45_s0.0_rot+045.png","3","45","0","+045","0","null","",""
"html-button-response","831","2.1.0","2148705","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","2365","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_9","9","4","404","exp_111","1-1-1","+090","[0,10,12]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":12,""curv"":1,""nv"":2,""ang"":45}]","images/stim_nv1_ang45_s0.0_rot+090.png","images/stim_nv2_ang45_s0.8_rot+090.png","images/stim_nv1_ang90_s0.8_rot+090.png","false","false","null","null","0","images/stim_nv1_ang45_s0.0_rot+090.png","1","45","0","+090","0","null","",""
"html-button-response","833","2.1.0","2150371","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","1665","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_9","9","5","405","exp_111","1-1-1","+000","[2,10,14]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":14,""curv"":1,""nv"":2,""ang"":135}]","images/stim_nv1_ang135_s0.0_rot+000.png","images/stim_nv2_ang135_s0.8_rot+000.png","images/stim_nv1_ang90_s0.8_rot+000.png","false","false","null","null","0","images/stim_nv1_ang135_s0.0_rot+000.png","1","135","0","+000","0","null","",""
"html-button-response","835","2.1.0","2152171","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","1799","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_9","9","6","406","exp_221","2-2-1","+180","[7,8,16]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/stim_nv3_ang135_s0.0_rot+180.png","images/stim_nv3_ang90_s0.8_rot+180.png","images/stim_nv3_ang90_s0.0_rot+180.png","false","false","null","null","2","images/stim_nv3_ang90_s0.0_rot+180.png","3","90","0","+180","0","null","",""
